id,lot1,affixId1,lot2,affixId2,lot3,affixId3,lot4,affixId4,lot5,affixId5,lot6,affixId6,lot7,affixId7,lot8,affixId8,lot9,affixId9,lot10,affixId10
1515,5,1250,10,2205,15,168,25,3179,100,1050,0,0,0,0,0,0,0,0,0,0
1516,5,2439,10,2031,15,1190,15,3199,25,3219,100,328,0,0,0,0,0,0,0,0
1517,10,1250,20,2205,30,168,50,3179,100,1050,0,0,0,0,0,0,0,0,0,0
1518,10,2439,20,2031,30,1190,30,3199,50,3219,100,328,0,0,0,0,0,0,0,0
1519,5,1252,10,2205,15,170,25,3181,100,1052,0,0,0,0,0,0,0,0,0,0
1520,5,2441,10,2033,15,1192,15,3201,25,3221,100,330,0,0,0,0,0,0,0,0
1521,10,2375,20,3137,30,3297,100,386,0,0,0,0,0,0,0,0,0,0,0,0
1522,10,2430,20,1729,30,6,30,3237,100,446,0,0,0,0,0,0,0,0,0,0
1523,5,2377,10,3139,15,3299,100,388,0,0,0,0,0,0,0,0,0,0,0,0
1524,5,2430,10,1731,15,8,30,3239,100,448,0,0,0,0,0,0,0,0,0,0
1525,10,2377,20,3139,30,3299,100,388,0,0,0,0,0,0,0,0,0,0,0,0
1526,10,2430,20,1731,30,8,30,3239,100,448,0,0,0,0,0,0,0,0,0,0
1527,5,2379,10,3141,15,3301,100,390,0,0,0,0,0,0,0,0,0,0,0,0
1528,5,2430,10,1733,15,10,30,3241,100,450,0,0,0,0,0,0,0,0,0,0
1529,10,2375,20,3157,30,3337,100,386,0,0,0,0,0,0,0,0,0,0,0,0
1530,10,2537,20,1769,30,26,30,3317,100,446,0,0,0,0,0,0,0,0,0,0
1531,5,2377,10,3159,15,3339,100,388,0,0,0,0,0,0,0,0,0,0,0,0
1532,5,2539,10,1771,15,28,30,3319,100,448,0,0,0,0,0,0,0,0,0,0
1533,10,2377,20,3159,30,3339,100,388,0,0,0,0,0,0,0,0,0,0,0,0
1534,10,2539,20,1771,30,28,30,3319,100,448,0,0,0,0,0,0,0,0,0,0
1535,5,2379,10,3161,15,3341,100,390,0,0,0,0,0,0,0,0,0,0,0,0
1536,5,2541,10,1773,15,30,30,3321,100,450,0,0,0,0,0,0,0,0,0,0
1537,10,2049,25,2149,50,768,100,26,0,0,0,0,0,0,0,0,0,0,0,0
1538,10,246,25,3397,30,3518,30,3478,50,406,100,3558,0,0,0,0,0,0,0,0
1539,5,2051,15,2151,30,770,100,28,0,0,0,0,0,0,0,0,0,0,0,0
1540,5,248,15,3399,20,3520,20,3480,30,408,100,3560,0,0,0,0,0,0,0,0
1541,10,2051,25,2151,50,770,100,28,0,0,0,0,0,0,0,0,0,0,0,0
1542,10,248,25,3399,30,3520,30,3480,50,408,100,3560,0,0,0,0,0,0,0,0
1543,5,2053,15,2153,30,772,100,30,0,0,0,0,0,0,0,0,0,0,0,0
1544,5,250,15,3401,20,3522,20,3482,30,410,100,3562,0,0,0,0,0,0,0,0
1545,10,3657,25,972,50,150,100,3381,0,0,0,0,0,0,0,0,0,0,0,0
1546,10,3542,25,470,100,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,5,3659,15,974,30,152,100,3383,0,0,0,0,0,0,0,0,0,0,0,0
1548,5,3544,15,472,100,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,5,3659,15,974,30,152,100,3383,0,0,0,0,0,0,0,0,0,0,0,0
1550,5,3544,15,472,100,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,5,3661,15,976,30,154,100,3385,0,0,0,0,0,0,0,0,0,0,0,0
1552,5,3546,15,474,100,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,10,1252,20,2205,30,170,50,3181,100,1052,0,0,0,0,0,0,0,0,0,0
1554,10,2441,20,2033,30,1192,30,3201,50,3221,100,330,0,0,0,0,0,0,0,0
1555,5,1254,10,2205,15,172,25,3183,100,1054,0,0,0,0,0,0,0,0,0,0
1556,5,2443,10,2035,15,1194,15,3203,25,3223,100,332,0,0,0,0,0,0,0,0
1557,5,1254,10,2205,15,172,25,3183,100,1054,0,0,0,0,0,0,0,0,0,0
1558,5,2443,10,2035,15,1194,15,3203,25,3223,100,332,0,0,0,0,0,0,0,0
1559,5,1256,10,2205,15,174,25,3185,100,1056,0,0,0,0,0,0,0,0,0,0
1560,5,2445,10,2037,15,1196,15,3205,25,3225,100,334,0,0,0,0,0,0,0,0
1561,10,2379,20,3141,30,3301,100,390,0,0,0,0,0,0,0,0,0,0,0,0
1562,10,2430,20,1733,30,10,30,3241,100,450,0,0,0,0,0,0,0,0,0,0
1563,5,2381,10,3143,15,3303,100,392,0,0,0,0,0,0,0,0,0,0,0,0
1564,5,2430,10,1735,15,12,30,3243,100,452,0,0,0,0,0,0,0,0,0,0
1565,5,2381,10,3143,15,3303,100,392,0,0,0,0,0,0,0,0,0,0,0,0
1566,5,2430,10,1735,15,12,30,3243,100,452,0,0,0,0,0,0,0,0,0,0
1567,5,2383,10,3145,15,3305,100,394,0,0,0,0,0,0,0,0,0,0,0,0
1568,5,2430,10,1737,15,14,30,3245,100,454,0,0,0,0,0,0,0,0,0,0
1569,10,2379,20,3161,30,3341,100,390,0,0,0,0,0,0,0,0,0,0,0,0
1570,10,2541,20,1773,30,30,30,3321,100,450,0,0,0,0,0,0,0,0,0,0
1571,5,2381,10,3163,15,3343,100,392,0,0,0,0,0,0,0,0,0,0,0,0
1572,5,2543,10,1775,15,32,30,3323,100,452,0,0,0,0,0,0,0,0,0,0
1573,5,2381,10,3163,15,3343,100,392,0,0,0,0,0,0,0,0,0,0,0,0
1574,5,2543,10,1775,15,32,30,3323,100,452,0,0,0,0,0,0,0,0,0,0
1575,5,2383,10,3165,15,3345,100,394,0,0,0,0,0,0,0,0,0,0,0,0
1576,5,2545,10,1777,15,34,30,3325,100,454,0,0,0,0,0,0,0,0,0,0
1577,10,2053,25,2153,50,772,100,30,0,0,0,0,0,0,0,0,0,0,0,0
1578,10,250,25,3401,30,3522,30,3482,50,410,100,3562,0,0,0,0,0,0,0,0
1579,5,2055,15,2155,30,774,100,32,0,0,0,0,0,0,0,0,0,0,0,0
1580,5,252,15,3403,20,3524,20,3484,30,412,100,3564,0,0,0,0,0,0,0,0
1581,5,2055,15,2155,30,774,100,32,0,0,0,0,0,0,0,0,0,0,0,0
1582,5,252,15,3403,20,3524,20,3484,30,412,100,3564,0,0,0,0,0,0,0,0
1583,5,2057,15,2157,30,776,100,34,0,0,0,0,0,0,0,0,0,0,0,0
1584,5,254,15,3405,20,3526,20,3486,30,414,100,3566,0,0,0,0,0,0,0,0
1585,15,43,10,83,15,103,10,143,10,1558,20,1258,20,1278,20,1318,20,1338,0,0
1586,15,43,10,83,15,103,10,143,10,1578,20,1258,20,1278,20,1318,20,1338,0,0
1587,15,43,10,83,15,103,10,143,10,1598,20,1258,20,1278,20,1318,20,1338,0,0
1588,15,43,10,83,15,103,10,143,10,1618,20,1258,20,1278,20,1318,20,1338,0,0
1589,15,43,10,83,15,103,10,143,10,1638,20,1258,20,1278,20,1318,20,1338,0,0
1590,15,43,10,83,15,103,10,143,10,1658,20,1258,20,1278,20,1318,20,1338,0,0
1591,15,45,10,85,15,105,10,145,10,1560,20,1260,20,1280,20,1320,20,1340,0,0
1592,15,45,10,85,15,105,10,145,10,1580,20,1260,20,1280,20,1320,20,1340,0,0
1593,15,45,10,85,15,105,10,145,10,1600,20,1260,20,1280,20,1320,20,1340,0,0
1594,15,45,10,85,15,105,10,145,10,1620,20,1260,20,1280,20,1320,20,1340,0,0
1595,15,45,10,85,15,105,10,145,10,1640,20,1260,20,1280,20,1320,20,1340,0,0
1596,15,45,10,85,15,105,10,145,10,1660,20,1260,20,1280,20,1320,20,1340,0,0
1597,15,47,10,87,15,107,10,147,10,1562,20,1262,20,1282,20,1322,20,1342,0,0
1598,15,47,10,87,15,107,10,147,10,1582,20,1262,20,1282,20,1322,20,1342,0,0
1599,15,47,10,87,15,107,10,147,10,1602,20,1262,20,1282,20,1322,20,1342,0,0
1600,15,47,10,87,15,107,10,147,10,1622,20,1262,20,1282,20,1322,20,1342,0,0
1601,15,47,10,87,15,107,10,147,10,1642,20,1262,20,1282,20,1322,20,1342,0,0
1602,15,47,10,87,15,107,10,147,10,1662,20,1262,20,1282,20,1322,20,1342,0,0
1603,15,49,10,89,15,109,10,149,10,1564,20,1264,20,1284,20,1324,20,1344,0,0
1604,15,49,10,89,15,109,10,149,10,1584,20,1264,20,1284,20,1324,20,1344,0,0
1605,15,49,10,89,15,109,10,149,10,1604,20,1264,20,1284,20,1324,20,1344,0,0
1606,15,49,10,89,15,109,10,149,10,1624,20,1264,20,1284,20,1324,20,1344,0,0
1607,15,49,10,89,15,109,10,149,10,1644,20,1264,20,1284,20,1324,20,1344,0,0
1608,15,49,10,89,15,109,10,149,10,1664,20,1264,20,1284,20,1324,20,1344,0,0
1609,15,51,10,91,15,111,10,151,10,1566,20,1266,20,1286,20,1326,20,1346,0,0
1610,15,51,10,91,15,111,10,151,10,1586,20,1266,20,1286,20,1326,20,1346,0,0
1611,15,51,10,91,15,111,10,151,10,1606,20,1266,20,1286,20,1326,20,1346,0,0
1612,15,51,10,91,15,111,10,151,10,1626,20,1266,20,1286,20,1326,20,1346,0,0
1613,15,51,10,91,15,111,10,151,10,1646,20,1266,20,1286,20,1326,20,1346,0,0
1614,15,51,10,91,15,111,10,151,10,1666,20,1266,20,1286,20,1326,20,1346,0,0
1615,15,224,10,264,15,284,10,324,10,1239,15,1679,15,1699,15,1719,0,0,0,0
1616,15,224,10,264,15,284,10,324,10,1239,15,1699,15,1719,15,1959,0,0,0,0
1617,15,224,10,264,15,284,10,324,10,1699,15,1719,15,1419,15,1439,15,1479,15,1499
1618,15,224,10,264,15,284,10,324,10,1239,15,1419,15,1439,15,1479,15,1499,0,0
1619,15,224,10,264,15,284,10,324,10,1419,15,1439,15,1479,15,1499,15,1519,15,1539
1620,15,224,10,264,15,284,10,324,10,1239,15,1779,15,1879,15,1939,0,0,0,0
1621,15,224,10,264,15,284,10,324,10,1239,15,1759,15,1859,15,1919,0,0,0,0
1622,15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1799,0,0,0,0
1623,15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1819,0,0,0,0
1624,15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1839,0,0,0,0
1625,15,224,10,264,15,284,10,324,10,1239,15,1779,15,1759,15,1899,0,0,0,0
1626,15,226,10,266,15,286,10,326,10,1241,15,1681,15,1701,15,1721,0,0,0,0
1627,15,226,10,266,15,286,10,326,10,1241,15,1701,15,1721,15,1961,0,0,0,0
1628,15,226,10,266,15,286,10,326,10,1701,15,1721,15,1421,15,1441,15,1481,15,1501
1629,15,226,10,266,15,286,10,326,10,1241,15,1421,15,1441,15,1481,15,1501,0,0
1630,15,226,10,266,15,286,10,326,10,1421,15,1441,15,1481,15,1501,15,1521,15,1541
1631,15,226,10,266,15,286,10,326,10,1241,15,1781,15,1881,15,1941,0,0,0,0
1632,15,226,10,266,15,286,10,326,10,1241,15,1761,15,1861,15,1921,0,0,0,0
1633,15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1801,0,0,0,0
1634,15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1821,0,0,0,0
1635,15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1841,0,0,0,0
1636,15,226,10,266,15,286,10,326,10,1241,15,1781,15,1761,15,1901,0,0,0,0
1637,15,228,10,268,15,288,10,328,10,1243,15,1683,15,1703,15,1723,0,0,0,0
1638,15,228,10,268,15,288,10,328,10,1243,15,1703,15,1723,15,1963,0,0,0,0
1639,15,228,10,268,15,288,10,328,10,1703,15,1723,15,1423,15,1443,15,1483,15,1503
1640,15,228,10,268,15,288,10,328,10,1243,15,1423,15,1443,15,1483,15,1503,0,0
1641,15,228,10,268,15,288,10,328,10,1423,15,1443,15,1483,15,1503,15,1523,15,1543
1642,15,228,10,268,15,288,10,328,10,1243,15,1783,15,1883,15,1943,0,0,0,0
1643,15,228,10,268,15,288,10,328,10,1243,15,1763,15,1863,15,1923,0,0,0,0
1644,15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1803,0,0,0,0
1645,15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1823,0,0,0,0
1646,15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1843,0,0,0,0
1647,15,228,10,268,15,288,10,328,10,1243,15,1783,15,1763,15,1903,0,0,0,0
1648,15,230,10,270,15,290,10,330,10,1245,15,1685,15,1705,15,1725,0,0,0,0
1649,15,230,10,270,15,290,10,330,10,1245,15,1705,15,1725,15,1965,0,0,0,0
1650,15,230,10,270,15,290,10,330,10,1705,15,1725,15,1425,15,1445,15,1485,15,1505
1651,15,230,10,270,15,290,10,330,10,1245,15,1425,15,1445,15,1485,15,1505,0,0
1652,15,230,10,270,15,290,10,330,10,1425,15,1445,15,1485,15,1505,15,1525,15,1545
1653,15,230,10,270,15,290,10,330,10,1245,15,1785,15,1885,15,1945,0,0,0,0
1654,15,230,10,270,15,290,10,330,10,1245,15,1765,15,1865,15,1925,0,0,0,0
1655,15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1805,0,0,0,0
1656,15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1825,0,0,0,0
1657,15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1845,0,0,0,0
1658,15,230,10,270,15,290,10,330,10,1245,15,1785,15,1765,15,1905,0,0,0,0
1659,15,232,10,272,15,292,10,332,10,1247,15,1687,15,1707,15,1727,0,0,0,0
1660,15,232,10,272,15,292,10,332,10,1247,15,1707,15,1727,15,1967,0,0,0,0
1661,15,232,10,272,15,292,10,332,10,1707,15,1727,15,1427,15,1447,15,1487,15,1507
1662,15,232,10,272,15,292,10,332,10,1247,15,1427,15,1447,15,1487,15,1507,0,0
1663,15,232,10,272,15,292,10,332,10,1427,15,1447,15,1487,15,1507,15,1527,15,1547
1664,15,232,10,272,15,292,10,332,10,1247,15,1787,15,1887,15,1947,0,0,0,0
1665,15,232,10,272,15,292,10,332,10,1247,15,1767,15,1867,15,1927,0,0,0,0
1666,15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1807,0,0,0,0
1667,15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1827,0,0,0,0
1668,15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1847,0,0,0,0
1669,15,232,10,272,15,292,10,332,10,1247,15,1787,15,1767,15,1907,0,0,0,0
1670,15,63,10,83,15,123,10,143,10,1558,15,1258,15,1278,15,1318,15,1338,15,1298
1671,15,63,10,83,15,123,10,143,10,1578,15,1258,15,1278,15,1318,15,1338,15,1298
1672,15,63,10,83,15,123,10,143,10,1598,15,1258,15,1278,15,1318,15,1338,15,1298
1673,15,63,10,83,15,123,10,143,10,1618,15,1258,15,1278,15,1318,15,1338,15,1298
1674,15,63,10,83,15,123,10,143,10,1638,15,1258,15,1278,15,1318,15,1338,15,1298
1675,15,63,10,83,15,123,10,143,10,1658,15,1258,15,1278,15,1318,15,1338,15,1298
1676,15,65,10,85,15,125,10,145,10,1560,15,1260,15,1280,15,1320,15,1340,15,1300
1677,15,65,10,85,15,125,10,145,10,1580,15,1260,15,1280,15,1320,15,1340,15,1300
1678,15,65,10,85,15,125,10,145,10,1600,15,1260,15,1280,15,1320,15,1340,15,1300
1679,15,65,10,85,15,125,10,145,10,1620,15,1260,15,1280,15,1320,15,1340,15,1300
1680,15,65,10,85,15,125,10,145,10,1640,15,1260,15,1280,15,1320,15,1340,15,1300
1681,15,65,10,85,15,125,10,145,10,1660,15,1260,15,1280,15,1320,15,1340,15,1300
1682,15,67,10,87,15,127,10,147,10,1562,15,1262,15,1282,15,1322,15,1342,15,1302
1683,15,67,10,87,15,127,10,147,10,1582,15,1262,15,1282,15,1322,15,1342,15,1302
1684,15,67,10,87,15,127,10,147,10,1602,15,1262,15,1282,15,1322,15,1342,15,1302
1685,15,67,10,87,15,127,10,147,10,1622,15,1262,15,1282,15,1322,15,1342,15,1302
1686,15,67,10,87,15,127,10,147,10,1642,15,1262,15,1282,15,1322,15,1342,15,1302
1687,15,67,10,87,15,127,10,147,10,1662,15,1262,15,1282,15,1322,15,1342,15,1302
1688,15,69,10,89,15,129,10,149,10,1564,15,1264,15,1284,15,1324,15,1344,15,1304
1689,15,69,10,89,15,129,10,149,10,1584,15,1264,15,1284,15,1324,15,1344,15,1304
1690,15,69,10,89,15,129,10,149,10,1604,15,1264,15,1284,15,1324,15,1344,15,1304
1691,15,69,10,89,15,129,10,149,10,1624,15,1264,15,1284,15,1324,15,1344,15,1304
1692,15,69,10,89,15,129,10,149,10,1644,15,1264,15,1284,15,1324,15,1344,15,1304
1693,15,69,10,89,15,129,10,149,10,1664,15,1264,15,1284,15,1324,15,1344,15,1304
1694,15,71,10,91,15,131,10,151,10,1566,15,1266,15,1286,15,1326,15,1346,15,1306
1695,15,71,10,91,15,131,10,151,10,1586,15,1266,15,1286,15,1326,15,1346,15,1306
1696,15,71,10,91,15,131,10,151,10,1606,15,1266,15,1286,15,1326,15,1346,15,1306
1697,15,71,10,91,15,131,10,151,10,1626,15,1266,15,1286,15,1326,15,1346,15,1306
1698,15,71,10,91,15,131,10,151,10,1646,15,1266,15,1286,15,1326,15,1346,15,1306
1699,15,71,10,91,15,131,10,151,10,1666,15,1266,15,1286,15,1326,15,1346,15,1306
1700,15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,0,0,0,0
1701,15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,0,0,0,0
1702,15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,15,624,15,679
1703,15,244,10,264,15,304,10,324,10,1239,15,1699,15,1719,15,1739,15,644,15,679
1704,15,244,10,264,15,304,10,324,10,1239,15,1419,15,1439,15,1479,15,1499,15,1459
1705,15,244,10,264,15,304,10,324,10,1239,15,1419,15,1439,15,1519,15,1539,15,1459
1706,15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,0,0,0,0
1707,15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,0,0,0,0
1708,15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,15,625,15,681
1709,15,246,10,266,15,306,10,326,10,1241,15,1701,15,1721,15,1741,15,645,15,681
1710,15,246,10,266,15,306,10,326,10,1241,15,1421,15,1441,15,1481,15,1501,15,1461
1711,15,246,10,266,15,306,10,326,10,1241,15,1421,15,1441,15,1521,15,1541,15,1461
1712,15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,0,0,0,0
1713,15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,0,0,0,0
1714,15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,15,626,15,683
1715,15,248,10,268,15,308,10,328,10,1243,15,1703,15,1723,15,1743,15,646,15,683
1716,15,248,10,268,15,308,10,328,10,1243,15,1423,15,1443,15,1483,15,1503,15,1463
1717,15,248,10,268,15,308,10,328,10,1243,15,1423,15,1443,15,1523,15,1543,15,1463
1718,15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,0,0,0,0
1719,15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,0,0,0,0
1720,15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,15,627,15,685
1721,15,250,10,270,15,310,10,330,10,1245,15,1705,15,1725,15,1745,15,647,15,685
1722,15,250,10,270,15,310,10,330,10,1245,15,1425,15,1445,15,1485,15,1505,15,1465
1723,15,250,10,270,15,310,10,330,10,1245,15,1425,15,1445,15,1525,15,1545,15,1465
1724,15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,0,0,0,0
1725,15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,0,0,0,0
1726,15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,15,628,15,687
1727,15,252,10,272,15,312,10,332,10,1247,15,1707,15,1727,15,1747,15,648,15,687
1728,15,252,10,272,15,312,10,332,10,1247,15,1427,15,1447,15,1487,15,1507,15,1467
1729,15,252,10,272,15,312,10,332,10,1247,15,1427,15,1447,15,1527,15,1547,15,1467
1730,15,43,10,103,10,1558,15,2324,15,1238,0,0,0,0,0,0,0,0,0,0
1731,15,45,10,105,10,1560,15,2326,15,1240,0,0,0,0,0,0,0,0,0,0
1732,15,47,10,107,10,1562,15,2328,15,1242,0,0,0,0,0,0,0,0,0,0
1733,15,49,10,109,10,1564,15,2330,15,1244,0,0,0,0,0,0,0,0,0,0
1734,15,51,10,111,10,1566,15,2332,15,1246,0,0,0,0,0,0,0,0,0,0
1735,15,224,10,284,10,1559,10,607,10,719,15,1239,15,2684,15,1679,15,1719,10,2945
1736,15,226,10,286,10,1561,10,609,10,721,15,1241,15,2684,15,1681,15,1721,10,2947
1737,15,228,10,288,10,1563,10,611,10,723,15,1243,15,2684,15,1683,15,1723,10,2949
1738,15,230,10,290,10,1565,10,613,10,725,15,1245,15,2684,15,1685,15,1725,10,2951
1739,15,232,10,292,10,1567,10,615,10,727,15,1247,15,2684,15,1687,15,1727,10,2953
1740,15,43,10,103,10,1558,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
1741,15,45,10,105,10,1560,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
1742,15,47,10,107,10,1562,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
1743,15,49,10,109,10,1564,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
1744,15,51,10,111,10,1566,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
1745,15,224,10,284,10,1559,10,679,10,719,10,664,15,1239,15,1699,15,1719,0,0
1746,15,226,10,286,10,1561,10,681,10,721,10,664,15,1241,15,1701,15,1721,0,0
1747,15,228,10,288,10,1563,10,683,10,723,10,664,15,1243,15,1703,15,1723,0,0
1748,15,230,10,290,10,1565,10,685,10,725,10,664,15,1245,15,1705,15,1725,0,0
1749,15,232,10,292,10,1567,10,687,10,727,10,664,15,1247,15,1707,15,1727,0,0
1750,15,43,10,103,10,1558,15,1238,0,0,0,0,0,0,0,0,0,0,0,0
1751,15,45,10,105,10,1560,15,1240,0,0,0,0,0,0,0,0,0,0,0,0
1752,15,47,10,107,10,1562,15,1242,0,0,0,0,0,0,0,0,0,0,0,0
1753,15,49,10,109,10,1564,15,1244,0,0,0,0,0,0,0,0,0,0,0,0
1754,15,51,10,111,10,1566,15,1246,0,0,0,0,0,0,0,0,0,0,0,0
1755,15,224,10,284,10,1559,15,1239,15,1679,15,1719,10,2945,15,1259,15,1279,15,1339
1756,15,226,10,286,10,1561,15,1241,15,1681,15,1721,10,2947,15,1261,15,1281,15,1341
1757,15,228,10,288,10,1563,15,1243,15,1683,15,1723,10,2949,15,1263,15,1283,15,1343
1758,15,230,10,290,10,1565,15,1245,15,1685,15,1725,10,2951,15,1265,15,1285,15,1345
1759,15,232,10,292,10,1567,15,1247,15,1687,15,1727,10,2953,15,1267,15,1287,15,1347
1760,15,43,10,103,10,1578,15,2564,15,1238,0,0,0,0,0,0,0,0,0,0
1761,15,45,10,105,10,1580,15,2566,15,1240,0,0,0,0,0,0,0,0,0,0
1762,15,47,10,107,10,1582,15,2568,15,1242,0,0,0,0,0,0,0,0,0,0
1763,15,49,10,109,10,1584,15,2570,15,1244,0,0,0,0,0,0,0,0,0,0
1764,15,51,10,111,10,1586,15,2572,15,1246,0,0,0,0,0,0,0,0,0,0
1765,15,224,10,284,10,1579,15,2565,10,719,15,1259,15,1279,15,1339,0,0,0,0
1766,15,226,10,286,10,1581,15,2567,10,721,15,1261,15,1281,15,1341,0,0,0,0
1767,15,228,10,288,10,1583,15,2569,10,723,15,1263,15,1283,15,1343,0,0,0,0
1768,15,230,10,290,10,1585,15,2571,10,725,15,1265,15,1285,15,1345,0,0,0,0
1769,15,232,10,292,10,1587,15,2573,10,727,15,1267,15,1287,15,1347,0,0,0,0
1770,15,43,10,103,10,1658,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
1771,15,45,10,105,10,1660,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
1772,15,47,10,107,10,1662,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
1773,15,49,10,109,10,1664,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
1774,15,51,10,111,10,1666,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
1775,15,224,10,284,10,1659,15,1239,10,607,10,719,15,679,15,1679,15,1719,10,664
1776,15,226,10,286,10,1661,15,1241,10,609,10,721,15,681,15,1681,15,1721,10,664
1777,15,228,10,288,10,1663,15,1243,10,611,10,723,15,683,15,1683,15,1723,10,664
1778,15,230,10,290,10,1665,15,1245,10,613,10,725,15,685,15,1685,15,1725,10,664
1779,15,232,10,292,10,1667,15,1247,10,615,10,727,15,687,15,1687,15,1727,10,664
1780,15,43,10,103,10,1658,15,1258,15,1278,15,1318,15,1338,0,0,0,0,0,0
1781,15,45,10,105,10,1660,15,1260,15,1280,15,1320,15,1340,0,0,0,0,0,0
1782,15,47,10,107,10,1662,15,1262,15,1282,15,1322,15,1342,0,0,0,0,0,0
1783,15,49,10,109,10,1664,15,1264,15,1284,15,1324,15,1344,0,0,0,0,0,0
1784,15,51,10,111,10,1666,15,1266,15,1286,15,1326,15,1346,0,0,0,0,0,0
1785,15,224,10,284,10,1659,15,1239,10,607,10,719,15,679,15,1099,15,447,10,664
1786,15,226,10,286,10,1661,15,1241,10,609,10,721,15,681,15,1101,15,449,10,664
1787,15,228,10,288,10,1663,15,1243,10,611,10,723,15,683,15,1103,15,451,10,664
1788,15,230,10,290,10,1665,15,1245,10,613,10,725,15,685,15,1105,15,453,10,664
1789,15,232,10,292,10,1667,15,1247,10,615,10,727,15,687,15,1107,15,455,10,664
1790,15,43,10,103,10,1578,15,1258,15,1278,15,1318,15,1338,15,1298,15,0,0,0
1791,15,45,10,105,10,1580,15,1260,15,1280,15,1320,15,1340,15,1300,15,0,0,0
1792,15,47,10,107,10,1582,15,1262,15,1282,15,1322,15,1342,15,1302,15,0,0,0
1793,15,49,10,109,10,1584,15,1264,15,1284,15,1324,15,1344,15,1304,15,0,0,0
1794,15,51,10,111,10,1586,15,1266,15,1286,15,1326,15,1346,15,1306,15,0,0,0
1795,15,224,10,284,10,1579,15,679,10,719,15,1419,15,1439,15,1499,15,1459,15,1479
1796,15,226,10,286,10,1581,15,681,10,721,15,1421,15,1441,15,1501,15,1461,15,1481
1797,15,228,10,288,10,1583,15,683,10,723,15,1423,15,1443,15,1503,15,1463,15,1483
1798,15,230,10,290,10,1585,15,685,10,725,15,1425,15,1445,15,1505,15,1465,15,1485
1799,15,232,10,292,10,1587,15,687,10,727,15,1427,15,1447,15,1507,15,1467,15,1487
1800,15,63,10,123,10,1578,15,366,15,1238,0,0,0,0,0,0,0,0,0,0
1801,15,65,10,125,10,1580,15,368,15,1240,0,0,0,0,0,0,0,0,0,0
1802,15,67,10,127,10,1582,15,370,15,1242,0,0,0,0,0,0,0,0,0,0
1803,15,69,10,129,10,1584,15,372,15,1244,0,0,0,0,0,0,0,0,0,0
1804,15,71,10,131,10,1586,15,374,15,1246,0,0,0,0,0,0,0,0,0,0
1805,15,244,10,304,10,1579,10,719,15,1679,15,1719,15,2945,15,2685,0,0,0,0
1806,15,246,10,306,10,1581,10,721,15,1681,15,1721,15,2947,15,2687,0,0,0,0
1807,15,248,10,308,10,1583,10,723,15,1683,15,1723,15,2949,15,2689,0,0,0,0
