ID,ParamID,Name,LvMin,LvMax,Flag(Named),DropTableID,RstDebuffRev
1572,907,248,64,64,0,3796,4
1573,813,205,96,96,0,3714,0
1574,338,76,96,96,0,3362,4
1575,846,219,96,96,0,3744,4
1576,476,90,27,30,0,3405,0
1577,476,90,28,31,0,3405,4
1578,87,42,30,33,0,3227,4
1579,699,168,30,33,0,3596,0
1580,699,168,29,32,0,3596,4
1581,703,2720,30,33,0,3596,4
1582,729,180,20,23,0,3619,0
1583,563,116,23,26,0,3478,4
1584,797,199,23,26,0,3707,0
1585,861,228,18,21,0,3769,0
1586,911,248,25,28,0,3796,4
1587,750,184,29,32,0,3631,0
1588,690,165,26,29,0,3587,0
1589,610,133,27,30,0,3516,4
1590,688,164,37,40,0,3583,0
1591,688,2048,37,40,0,3583,0
1592,545,110,39,42,0,3451,0
1593,817,207,22,25,0,3714,0
1594,817,207,22,25,0,3714,0
1595,249,2674,41,44,0,3360,0
1596,307,2675,41,44,0,3360,0
1597,311,2677,41,44,0,3360,0
1598,255,2677,41,44,0,3360,0
1599,235,2674,41,44,0,3358,0
1600,229,2674,41,44,0,3358,4
1601,237,2675,41,44,0,3358,4
1602,519,100,20,23,0,3425,0
1603,608,132,19,22,0,3511,4
1604,699,168,44,47,0,3596,0
1605,703,170,44,47,0,3596,0
1606,340,77,38,41,0,3362,4
1607,841,217,24,27,0,3740,0
1608,588,128,22,25,0,3486,4
1609,588,2769,26,29,0,3486,4
1610,797,199,34,37,0,3707,4
1611,563,116,37,40,0,3478,4
1612,861,228,43,46,0,3769,4
1613,861,2735,45,48,0,3769,4
1614,153,2670,47,50,0,3314,0
1615,155,2671,47,50,0,3314,0
1616,225,2674,45,48,0,3358,0
1617,229,2675,45,48,0,3358,0
1618,340,77,45,48,0,3362,4
1619,495,2770,37,40,0,3407,4
1620,502,2771,37,40,0,3407,4
1621,495,2772,37,40,0,3407,4
1622,502,2773,37,40,0,3407,4
1623,699,168,20,23,0,3596,0
1624,703,170,22,25,0,3596,4
1625,839,216,38,41,0,3742,0
1626,29,21,37,40,0,3165,0
1627,495,2685,39,42,0,3407,4
1628,502,2686,39,42,0,3407,4
1629,70,35,37,40,0,3212,0
1630,70,35,37,40,0,3212,0
1631,70,35,37,40,0,3212,0
1632,68,34,37,40,0,3212,4
1633,66,33,37,40,0,3212,0
1634,551,111,24,27,0,3462,0
1635,551,111,26,29,0,3462,4
1636,551,2693,26,29,0,3462,4
1637,648,147,24,27,0,3544,0
1638,29,21,28,31,0,3165,0
1639,33,22,29,32,0,3169,0
1640,79,2647,30,33,0,3227,0
1641,83,2651,30,33,0,3243,0
1642,161,66,30,33,0,3317,4
1643,880,235,26,29,0,3784,0
1644,888,239,28,31,0,3784,4
1645,733,180,3,6,0,3619,0
1646,733,2725,4,7,0,3619,4
1647,733,2726,4,7,0,3619,0
1648,733,2724,4,7,0,3619,0
1649,578,123,48,51,0,3486,0
1650,578,2698,50,53,0,3486,4
1651,578,2699,50,53,0,3486,4
1652,733,180,3,6,0,3619,0
1653,733,2724,4,7,0,3619,0
1654,733,2725,4,7,0,3619,0
1655,733,2726,4,7,0,3619,0
1656,155,63,4,7,0,3314,0
1657,580,124,4,7,0,3489,0
1658,563,116,4,7,0,3478,4
1659,688,164,35,38,0,3583,0
1660,545,110,35,38,0,3451,0
1661,141,57,37,40,0,3308,4
1662,578,123,42,45,0,3486,0
1663,839,216,41,44,0,3742,0
1664,715,174,47,50,0,3606,4
1665,677,160,41,44,0,3576,0
1666,837,215,38,41,0,3740,0
1667,616,133,47,50,0,3516,0
1668,616,133,48,51,0,3516,4
1669,805,203,28,31,0,3707,0
1670,805,203,30,33,0,3707,4
1671,648,147,30,33,0,3544,4
1672,551,111,58,61,0,3462,0
1673,839,216,57,60,0,3742,0
1674,141,57,83,83,0,3308,0
1675,70,35,83,83,0,3212,0
1676,29,21,75,75,0,3165,0
1677,70,35,75,75,0,3212,0
1678,49,30,75,75,0,3198,0
1679,29,21,76,76,0,3165,0
1680,33,22,76,76,0,3169,0
1681,81,39,76,76,0,3235,0
1682,83,40,76,76,0,3243,0
1683,89,43,76,76,0,3235,0
1684,340,77,76,76,0,3362,0
1685,346,79,76,76,0,3366,0
1686,43,27,76,76,0,3174,0
1687,157,64,76,76,0,3314,0
1688,159,65,76,76,0,3314,0
1689,508,1951,20,20,0,3411,0
1690,771,1961,30,30,0,3658,0
1691,509,2006,35,35,0,3413,0
1692,510,2007,35,35,0,3419,0
1693,19,2012,40,40,0,3117,0
1694,100,2013,40,40,0,3251,0
1695,177,2026,50,50,0,3333,0
1696,6,2027,55,55,0,3100,0
1697,858,3011,30,30,0,3065,0
1698,856,221,60,60,0,3033,0
1699,856,542,60,60,0,3033,0
1700,851,219,45,45,0,3744,0
1701,851,219,45,45,0,3744,0
1702,852,220,45,45,0,3744,0
1703,25,303,96,96,1,2814,0
1704,27,574,1,10,0,9,0
1705,27,2932,41,50,0,5,0
1706,28,304,49,49,1,13,0
1707,29,586,51,60,0,17,0
1708,31,588,1,10,0,30,0
1709,31,592,41,50,0,25,0
1710,35,600,51,60,0,350,0
1711,37,607,51,60,0,390,0
1712,47,2944,51,60,0,430,0
1713,41,621,51,60,0,470,0
1714,50,316,68,68,0,542,0
1715,60,654,31,40,0,50,0
1716,60,655,41,50,0,50,0
1717,60,656,51,60,0,50,0
1718,61,317,46,46,1,62,0
1719,66,2963,41,50,0,74,0
1720,66,670,51,60,0,74,0
1721,77,698,51,60,0,574,0
1722,80,324,59,59,1,654,0
1723,81,711,41,50,0,702,0
1724,81,2945,51,60,0,710,0
1725,81,712,61,99,0,710,0
1726,82,325,35,35,1,718,0
1727,83,2960,41,50,0,758,0
1728,83,2926,51,60,0,766,0
1729,83,719,61,99,0,766,0
1730,84,326,50,50,1,774,0
1731,86,327,54,54,1,606,0
1732,145,818,41,50,0,944,0
1733,145,819,51,60,0,947,0
1734,147,825,41,50,0,944,0
1735,147,826,51,60,0,947,0
1736,149,832,41,50,0,944,0
1737,149,833,51,60,0,947,0
1738,151,839,41,50,0,944,0
1739,161,875,51,70,0,228,0
1740,167,2145,51,60,0,240,0
1741,162,354,72,72,1,244,0
1742,221,888,41,45,0,1016,0
1743,251,893,11,20,0,1024,0
1744,251,893,11,20,0,1024,0
1745,251,894,21,30,0,1024,0
1746,251,894,21,30,0,1024,0
1747,296,902,46,50,0,1028,0
1748,280,907,11,20,0,1032,0
1749,280,907,11,20,0,1032,0
1750,280,908,21,30,0,1032,0
1751,280,908,21,30,0,1032,0
1752,315,2804,31,40,0,1032,0
1753,309,2922,31,40,0,1032,0
1754,324,361,29,29,1,1046,0
1755,349,367,66,66,1,3366,0
1756,349,367,66,66,1,3366,0
1757,350,944,46,46,0,1074,0
1758,394,2806,1,10,0,1177,0
1759,398,2811,1,10,0,1177,0
1760,401,2815,41,50,0,1177,0
1761,396,2809,41,50,0,1177,0
1762,394,973,21,30,0,1177,0
1763,395,570,21,21,0,1185,0
1764,398,969,11,20,0,1177,0
1765,398,2813,41,50,0,1177,0
1766,403,973,51,60,0,1177,0
1767,467,977,21,30,0,1189,0
1768,457,2836,41,50,0,1189,0
1769,471,980,51,60,0,1189,0
1770,514,985,31,40,0,1207,0
1771,514,986,41,50,0,1207,0
1772,514,987,51,60,0,1207,0
1773,515,381,68,68,1,1212,0
1774,516,989,1,10,0,1222,0
1775,516,989,1,10,0,1222,0
1776,516,989,1,10,0,1222,0
1777,516,990,11,20,0,1222,0
1778,516,990,11,20,0,1222,0
1779,516,990,11,20,0,1222,0
1780,516,991,21,30,0,1222,0
1781,516,991,21,30,0,1222,0
1782,516,993,41,50,0,1222,0
1783,516,992,31,40,0,1222,0
1784,516,992,31,40,0,1222,0
1785,516,989,1,5,0,1222,0
1786,516,989,1,5,0,1222,0
1787,516,990,11,20,0,1222,0
1788,516,991,21,30,0,1222,0
1789,517,382,34,34,1,1232,0
1790,523,1010,1,10,0,1257,0
1791,523,1010,1,10,0,1257,0
1792,523,1011,11,20,0,1257,0
1793,523,1011,11,20,0,1257,0
1794,523,1012,21,30,0,1257,0
1795,523,1012,21,30,0,1257,0
1796,523,1013,31,40,0,1257,0
1797,523,1013,31,40,0,1257,0
1798,523,1014,41,50,0,1257,0
1799,523,1014,41,50,0,1257,0
1800,523,1010,1,10,0,1257,0
1801,523,1010,1,5,0,1257,0
1802,525,1017,1,10,0,1267,0
1803,525,1017,1,10,0,1267,0
1804,525,1017,1,10,0,1267,0
1805,525,1018,11,20,0,1267,0
1806,525,1018,11,20,0,1267,0
1807,525,2916,11,20,0,1267,0
1808,525,1019,21,30,0,1267,0
1809,525,1019,21,30,0,1267,0
1810,525,2917,21,30,0,1267,0
1811,525,1020,31,40,0,1267,0
1812,525,1020,31,40,0,1267,0
1813,525,2918,31,40,0,1267,0
1814,525,1017,1,5,0,1267,0
1815,525,1018,11,20,0,1267,0
1816,526,387,16,16,0,1272,0
1817,529,388,8,8,1,1282,0
1818,538,1047,21,30,0,1327,0
1819,538,1048,31,40,0,1327,0
1820,538,1048,11,20,0,1327,0
1821,538,1049,41,50,0,1327,0
1822,538,1050,51,60,0,1327,0
1823,539,393,50,50,1,1338,0
1824,549,2177,21,30,0,1437,0
1825,549,2177,1,10,0,1437,0
1826,549,2176,11,20,0,1437,0
1827,568,3012,1,10,0,1543,0
1828,568,3012,1,10,0,1543,0
1829,568,1123,11,20,0,1543,0
1830,568,1123,11,20,0,1543,0
1831,568,1124,21,30,0,1543,0
1832,568,1124,21,30,0,1543,0
1833,568,1125,31,40,0,1543,0
1834,568,1125,31,40,0,1543,0
1835,568,1126,41,50,0,1543,0
1836,568,1126,41,50,0,1543,0
1837,568,1127,51,60,0,1543,0
1838,569,407,13,13,1,1545,0
1839,570,1129,1,10,0,1547,0
1840,570,1130,11,20,0,1547,0
1841,570,1131,21,30,0,1547,0
1842,570,1132,31,40,0,1547,0
1843,570,1133,41,50,0,1547,0
1844,570,1134,51,60,0,1547,0
1845,572,1136,1,10,0,1551,0
1846,572,1137,11,20,0,1551,0
1847,572,1138,21,30,0,1551,0
1848,572,1139,31,40,0,1551,0
1849,572,1140,41,50,0,1551,0
1850,572,1141,51,60,0,1551,0
1851,568,1122,1,10,0,1543,0
1852,568,1122,1,10,0,1543,0
1853,568,1123,11,20,0,1543,0
1854,568,1123,11,20,0,1543,0
1855,568,1124,21,30,0,1543,0
1856,568,1124,21,30,0,1543,0
1857,568,1125,31,40,0,1543,0
1858,568,1125,31,40,0,1543,0
1859,568,1126,41,50,0,1543,0
1860,568,1126,41,50,0,1543,0
1861,575,410,36,40,1,1559,0
1862,575,411,31,35,1,1559,0
1863,576,1150,1,10,0,1567,0
1864,576,1151,11,20,0,1567,0
1865,576,1152,21,30,0,1567,0
1866,576,1153,31,40,0,1567,0
1867,576,1154,41,50,0,1567,0
1868,576,2880,51,60,0,1567,0
1869,578,1160,31,40,0,1571,0
1870,580,1164,1,10,0,1577,0
1871,580,1164,1,9,0,1577,0
1872,580,1164,2,10,0,1577,0
1873,580,1165,11,20,0,1577,0
1874,580,1165,11,19,0,1577,0
1875,580,1165,11,19,0,1577,0
1876,580,1165,12,20,0,1577,0
1877,580,1166,21,29,0,1577,0
1878,580,1166,21,29,0,1577,0
1879,580,1166,22,30,0,1577,0
1880,580,1169,51,60,0,1577,0
1881,580,1169,51,60,0,1577,0
1882,580,1164,1,5,0,1577,0
1883,581,422,33,33,1,1580,0
1884,582,1171,1,10,0,1583,0
1885,582,1171,1,10,0,1583,0
1886,582,1172,11,20,0,1583,0
1887,582,1172,11,20,0,1583,0
1888,582,1173,21,30,0,1583,0
1889,582,1173,21,30,0,1583,0
1890,583,423,10,10,1,1586,0
1891,591,2887,21,30,0,1607,0
1892,591,1202,31,40,0,1607,0
1893,608,2192,41,50,0,1615,0
1894,608,2192,41,50,0,1615,0
1895,608,2193,51,60,0,1615,0
1896,608,2193,51,60,0,1615,0
1897,623,1242,11,20,0,1685,0
1898,623,1240,41,50,0,1685,0
1899,623,1240,41,50,0,1685,0
1900,623,1240,41,50,0,1685,0
1901,623,1241,51,60,0,1685,0
1902,623,1241,51,60,0,1685,0
1903,623,1241,51,60,0,1685,0
1904,624,439,58,58,1,1690,0
1905,628,1250,1,10,0,1710,0
1906,628,1250,1,10,0,1705,0
1907,628,1251,11,20,0,1705,0
1908,628,1251,11,20,0,1710,0
1909,628,1251,11,20,0,1710,0
1910,628,1252,21,30,0,1705,0
1911,628,1252,24,24,0,1705,0
1912,628,1252,31,40,0,1705,0
1913,628,1253,31,40,0,1705,0
1914,628,1252,41,50,0,1705,0
1915,628,1252,41,50,0,1705,0
1916,628,1252,51,60,0,1705,0
1917,628,1252,51,60,0,1705,0
1918,629,441,25,25,1,1715,0
1919,642,1294,21,30,0,1770,0
1920,642,1295,31,40,0,1770,0
1921,642,1296,41,50,0,1770,0
1922,642,1297,51,60,0,1770,0
1923,644,1301,21,30,0,1776,0
1924,644,1301,21,30,0,1776,0
1925,644,1302,31,40,0,1776,0
1926,645,448,25,25,1,1779,0
1927,654,1338,41,50,0,1825,0
1928,655,453,52,52,1,1832,0
1929,652,1331,41,50,0,1811,0
1930,652,1332,51,60,0,1811,0
1931,659,1348,1,10,0,1853,0
1932,659,1348,1,10,0,1853,0
1933,659,1348,1,10,0,1853,0
1934,659,1348,1,10,0,1853,0
1935,659,1348,1,10,0,1853,0
1936,659,1348,1,10,0,1853,0
1937,659,1348,1,10,0,1853,0
1938,659,1348,1,10,0,1853,0
1939,659,1349,11,20,0,1853,0
1940,659,1349,11,20,0,1853,0
1941,659,1349,11,20,0,1853,0
1942,659,1349,11,20,0,1853,0
1943,659,1349,11,20,0,1853,0
1944,659,1350,21,30,0,1853,0
1945,659,1350,21,30,0,1853,0
1946,659,1350,21,30,0,1853,0
1947,659,1351,31,40,0,1853,0
1948,659,1351,31,40,0,1853,0
1949,659,1351,31,40,0,1853,0
1950,659,1351,31,40,0,1853,0
1951,659,1351,31,40,0,1853,0
1952,659,1351,31,40,0,1853,0
1953,659,1348,1,5,0,1853,0
1954,659,1349,11,15,0,1853,0
1955,659,1350,21,25,0,1853,0
1956,659,1351,31,35,0,1853,0
1957,660,455,39,39,1,1857,0
1958,675,1401,41,50,0,1921,0
1959,687,467,50,50,1,1975,0
1960,697,1454,11,20,0,2011,0
1961,697,1455,21,30,0,2011,0
1962,697,1455,21,30,0,2011,0
1963,697,1455,21,30,0,2011,0
1964,697,1456,31,40,0,2011,0
1965,697,1456,31,40,0,2011,0
1966,697,1457,41,50,0,2011,0
1967,697,1457,41,50,0,2011,0
1968,697,1458,51,60,0,2011,0
1969,697,1458,51,60,0,2011,0
1970,697,1459,1,40,0,2011,0
1971,697,1459,6,9,0,2011,0
1972,697,1459,11,15,0,2011,0
1973,697,1459,11,15,0,2011,0
1974,697,1459,21,25,0,2011,0
1975,697,1459,21,25,0,2011,0
1976,697,1459,31,35,0,2011,0
1977,697,1459,31,35,0,2011,0
1978,697,1459,41,45,0,2011,0
1979,697,1459,41,45,0,2011,0
1980,697,1459,51,55,0,2011,0
1981,698,472,81,81,1,2016,0
1982,698,472,81,81,1,2016,0
1983,708,1484,31,40,0,2096,0
1984,708,1485,41,50,0,2096,0
1985,718,1509,1,10,0,2132,0
1986,718,1509,1,10,0,2132,0
1987,718,1509,1,10,0,2132,0
1988,718,1510,11,20,0,2132,0
1989,718,1510,11,20,0,2132,0
1990,718,1510,11,20,0,2132,0
1991,718,1511,21,30,0,2132,0
1992,718,1511,21,30,0,2132,0
1993,718,1511,21,30,0,2132,0
1994,718,1512,31,40,0,2132,0
1995,718,1512,31,40,0,2132,0
1996,718,1512,31,40,0,2132,0
1997,718,1515,1,10,0,2132,0
1998,718,1515,1,10,0,2132,0
1999,718,1515,1,10,0,2132,0
2000,718,1515,1,10,0,2132,0
2001,718,1515,1,10,0,2132,0
2002,718,1515,11,20,0,2132,0
2003,718,1515,11,20,0,2132,0
2004,718,1515,11,20,0,2132,0
2005,718,1515,21,30,0,2132,0
2006,718,1515,21,30,0,2132,0
2007,718,1515,21,30,0,2132,0
2008,718,1515,31,40,0,2132,0
2009,718,1515,31,40,0,2132,0
2010,718,1515,31,40,0,2132,0
2011,719,482,20,20,1,2138,0
2012,718,1514,15,15,0,2132,0
2013,721,1516,1,10,0,2141,0
2014,721,1517,11,20,0,2141,0
2015,721,1518,21,30,0,2141,0
2016,721,1520,41,50,0,2141,0
2017,722,484,49,49,1,2144,0
2018,723,1523,1,10,0,2147,0
2019,723,1523,1,10,0,2147,0
2020,723,1523,1,10,0,2147,0
2021,723,1524,11,20,0,2147,0
2022,723,1524,11,20,0,2147,0
2023,723,1524,11,20,0,2147,0
2024,723,1525,21,30,0,2147,0
2025,723,1525,21,30,0,2147,0
2026,723,1525,21,30,0,2147,0
2027,723,1526,31,40,0,2147,0
2028,723,1526,31,40,0,2147,0
2029,723,1526,31,40,0,2147,0
2030,723,1529,1,10,0,2147,0
2031,723,1529,1,10,0,2147,0
2032,723,1529,1,10,0,2147,0
2033,723,1529,11,20,0,2147,0
2034,723,1529,11,20,0,2147,0
2035,723,1529,11,20,0,2147,0
2036,723,1529,21,30,0,2147,0
2037,723,1529,21,30,0,2147,0
2038,723,1529,21,30,0,2147,0
2039,723,1529,31,40,0,2147,0
2040,723,1529,31,40,0,2147,0
2041,723,1529,31,40,0,2147,0
2042,729,1544,1,10,0,2165,0
2043,729,2236,11,20,0,2165,0
2044,729,2237,21,30,0,2165,0
2045,729,489,12,12,1,2168,0
2046,729,490,41,50,0,3619,0
2047,744,1549,41,50,0,2183,0
2048,743,1550,51,60,0,2183,0
2049,744,1550,51,60,0,2183,0
2050,749,497,92,92,1,2228,0
2051,757,1574,11,20,0,2264,0
2052,757,1575,21,30,0,2264,0
2053,757,1574,11,20,0,2264,0
2054,757,1574,11,20,0,2264,0
2055,757,1575,21,30,0,2264,0
2056,757,1575,21,30,0,2264,0
2057,757,1576,31,40,0,2264,0
2058,757,1576,31,40,0,2264,0
2059,758,500,11,11,1,2267,0
2060,777,3010,70,70,1,2949,0
2061,781,508,88,88,1,2974,0
2062,788,1637,1,10,0,2322,0
2063,788,2262,11,20,0,2322,0
2064,788,2265,41,50,0,2322,0
2065,788,1637,51,60,0,2322,0
2066,789,511,13,13,1,2329,0
2067,795,1638,1,10,0,2360,0
2068,795,1639,11,20,0,2360,0
2069,795,2903,21,30,0,2360,0
2070,795,1641,31,40,0,2360,0
2071,795,1642,41,50,0,2360,0
2072,795,1643,51,60,0,2360,0
2073,801,1662,31,40,0,2378,0
2074,803,1666,11,20,0,2384,0
2075,803,1668,21,30,0,2384,0
2076,803,1670,41,50,0,2384,0
2077,803,1671,51,60,0,2384,0
2078,810,1683,31,40,0,2402,0
2079,810,1684,41,50,0,2402,0
2080,810,1682,21,30,0,2402,0
2081,810,1682,21,30,0,2402,0
2082,810,1682,21,30,0,2402,0
2083,810,1683,31,40,0,2402,0
2084,810,1683,31,40,0,2402,0
2085,810,1684,41,50,0,2402,0
2086,810,1684,41,50,0,2402,0
2087,810,1685,51,60,0,2402,0
2088,810,1682,21,25,0,2402,0
2089,811,522,37,37,1,2406,0
2090,819,1712,41,50,0,2438,0
2091,819,1712,41,50,0,2438,0
2092,819,1713,51,60,0,2438,0
2093,819,1713,51,60,0,2438,0
2094,820,526,45,45,1,2442,0
2095,859,1806,1,10,0,2547,0
2096,859,1806,1,10,0,2547,0
2097,859,2289,11,20,0,2547,0
2098,859,2289,11,20,0,2547,0
2099,859,2290,21,30,0,2547,0
2100,859,2290,21,30,0,2547,0
2101,859,2291,31,40,0,2547,0
2102,859,2291,31,40,0,2547,0
2103,859,2292,41,50,0,2547,0
2104,859,2292,41,50,0,2547,0
2105,859,2293,51,60,0,2547,0
2106,859,2293,51,60,0,2547,0
2107,860,544,69,69,1,2550,0
2108,866,1808,1,10,0,2565,0
2109,866,1808,1,10,0,2565,0
2110,866,1809,11,20,0,2565,0
2111,866,1810,21,30,0,2565,0
2112,866,1810,21,30,0,2565,0
2113,866,1810,21,30,0,2565,0
2114,866,1810,21,30,0,2565,0
2115,870,1826,41,50,0,2585,0
2116,870,1827,51,60,0,2585,0
2117,871,549,11,11,1,2589,0
2118,876,1844,11,20,0,2609,0
2119,876,1845,21,30,0,2609,0
2120,877,552,22,22,1,2613,0
2121,882,1858,11,20,0,2629,0
2122,882,1859,21,30,0,2629,0
2123,882,1860,31,40,0,2629,0
2124,882,1860,31,31,0,2629,0
2125,884,1867,31,40,0,2637,0
2126,884,1867,33,33,0,2637,0
2127,884,1868,41,50,0,2637,0
2128,884,1869,51,60,0,2637,0
2129,885,556,60,60,1,2641,0
2130,886,1875,41,50,0,2645,0
2131,886,1876,51,60,0,2645,0
2132,900,1920,1,10,0,2693,0
2133,900,1920,1,10,0,2693,0
2134,900,1920,1,10,0,2693,0
2135,900,1921,11,20,0,2693,0
2136,900,2915,21,30,0,2693,0
2137,900,2915,21,30,0,2693,0
2138,900,2915,21,30,0,2693,0
2139,901,563,28,28,1,2697,0
2140,568,1122,1,10,0,1543,0
2141,568,1123,11,20,0,1543,0
2142,568,1124,21,30,0,1543,0
2143,568,2865,31,40,0,1543,0
2144,568,2867,41,50,0,1543,0
2145,568,2868,51,60,0,1543,0
2146,571,408,44,44,1,1549,0
2147,576,2881,51,70,0,1567,0
2148,575,418,46,50,1,1561,0
2149,575,419,41,45,1,1561,0
2150,60,652,11,20,0,50,0
2151,60,653,21,30,0,50,0
2152,60,654,31,40,0,50,0
2153,60,655,41,50,0,50,0
2154,63,318,40,40,1,68,0
2155,874,1838,21,30,0,2601,0
2156,874,1839,31,40,0,2601,0
2157,874,1840,41,50,0,2601,0
2158,874,1840,41,50,0,2601,0
2159,874,1840,41,50,0,2601,0
2160,874,1840,41,50,0,2601,0
2161,874,1840,41,50,0,2601,0
2162,874,1840,41,50,0,2601,0
2163,874,1840,41,50,0,2601,0
2164,521,1004,11,20,0,1247,0
2165,521,1006,31,40,0,1247,0
2166,521,1007,41,50,0,1247,0
2167,521,1008,51,60,0,1247,0
2168,522,385,51,51,1,1252,0
2169,534,2154,1,10,0,1307,0
2170,534,2155,11,20,0,1307,0
2171,534,2156,21,30,0,1307,0
2172,534,2157,31,40,0,1307,0
2173,534,2158,41,50,0,1307,0
2174,534,2159,61,61,0,1307,0
2175,535,391,53,53,1,1312,0
2176,536,2164,31,40,0,1317,0
2177,536,2165,41,50,0,1317,0
2178,536,2166,51,60,0,1317,0
2179,537,392,57,57,1,1322,0
2180,684,1418,1,10,0,1963,0
2181,684,1419,11,20,0,1963,0
2182,684,1420,21,30,0,1963,0
2183,685,466,22,22,1,1967,0
2184,684,1423,61,61,0,1963,0
2185,684,1423,61,61,0,1963,0
2186,692,1449,31,40,0,1995,0
2187,692,1450,41,50,0,1995,0
2188,692,1451,51,60,0,1995,0
2189,693,470,44,44,1,1999,0
2190,584,1180,21,30,0,1589,0
2191,584,1181,31,40,0,1589,0
2192,662,1358,31,40,0,1861,0
2193,662,1358,31,40,0,1861,0
2194,662,1358,31,40,0,1861,0
2195,662,1358,31,40,0,1861,0
2196,662,1358,31,40,0,1861,0
2197,662,1358,31,40,0,1861,0
2198,662,1359,41,50,0,1861,0
2199,662,1360,51,60,0,1861,0
2200,662,1360,51,60,0,1861,0
2201,663,457,40,40,1,1865,0
2202,668,459,40,40,1,1881,0
2203,669,1378,21,30,0,1885,0
2204,669,1379,31,40,0,1885,0
2205,669,1380,41,50,0,1885,0
2206,669,1381,51,70,0,1885,0
2207,669,1381,51,70,0,1885,0
2208,669,1381,51,70,0,1885,0
2209,669,1381,51,70,0,1885,0
2210,669,1381,51,70,0,1885,0
2211,669,1381,51,70,0,1885,0
2212,669,1381,51,70,0,1885,0
2213,669,1381,51,70,0,1885,0
2214,669,1381,51,70,0,1885,0
2215,669,1381,51,70,0,1885,0
2216,669,1381,51,70,0,1885,0
2217,669,1381,51,70,0,1885,0
2218,669,1381,51,70,0,1885,0
2219,669,1381,51,70,0,1885,0
2220,669,1379,31,40,0,1885,0
2221,669,1379,31,40,0,1885,0
2222,669,1379,31,40,0,1885,0
2223,669,1379,31,40,0,1885,0
2224,669,1379,31,40,0,1885,0
2225,669,1379,31,40,0,1885,0
2226,669,1379,31,40,0,1885,0
2227,669,1379,31,40,0,1885,0
2228,669,1379,31,40,0,1885,0
2229,669,1379,31,40,0,1885,0
2230,669,1379,31,40,0,1885,0
2231,670,460,31,40,0,1889,0
2232,630,1260,31,40,0,1720,0
2233,630,1261,41,50,0,1720,0
2234,630,1262,51,60,0,1720,0
2235,631,442,43,43,1,1725,0
2236,639,1288,31,40,0,1760,0
2237,639,1289,41,50,0,1760,0
2238,639,1290,51,60,0,1760,0
2239,640,446,55,55,1,1765,0
2240,759,1580,1,10,0,2270,0
2241,759,1581,11,20,0,2270,0
2242,759,1582,21,30,0,2270,0
2243,759,1583,31,40,0,2270,0
2244,759,1583,31,40,0,2270,0
2245,759,1583,31,40,0,2270,0
2246,759,1583,31,40,0,2270,0
2247,759,1583,31,40,0,2270,0
2248,759,1583,31,40,0,2270,0
2249,760,501,36,36,1,2273,0
2250,307,907,11,15,0,1032,0
2251,307,908,15,20,0,1032,0
2252,307,909,21,25,0,1032,0
2253,307,910,25,30,0,1032,0
2254,307,910,61,61,0,1032,0
2255,307,907,21,30,0,1032,0
2256,307,908,31,40,0,1032,0
2257,307,909,41,50,0,1032,0
2258,307,910,51,60,0,1032,0
2259,307,910,61,61,0,1032,0
2260,309,907,21,30,0,1032,0
2261,309,908,31,40,0,1032,0
2262,309,909,41,50,0,1032,0
2263,309,910,51,60,0,1032,0
2264,309,910,61,61,0,1032,0
2265,311,2801,21,30,0,1032,0
2266,311,908,31,40,0,1032,0
2267,311,909,41,50,0,1032,0
2268,311,910,51,60,0,1032,0
2269,311,910,61,61,0,1032,0
2270,313,907,21,30,0,1032,0
2271,313,908,31,40,0,1032,0
2272,313,909,41,50,0,1032,0
2273,313,910,51,60,0,1032,0
2274,313,910,61,61,0,1032,0
2275,315,907,21,30,0,1032,0
2276,315,908,31,40,0,1032,0
2277,315,909,41,50,0,1032,0
2278,315,910,51,60,0,1032,0
2279,315,910,61,61,0,1032,0
2280,317,907,21,30,0,1032,0
2281,317,908,31,40,0,1032,0
2282,317,909,41,50,0,1032,0
2283,317,910,51,60,0,1032,0
2284,317,910,61,61,0,1032,0
2285,319,907,21,30,0,1032,0
2286,319,908,31,40,0,1032,0
2287,319,909,41,50,0,1032,0
2288,319,910,51,60,0,1032,0
2289,319,910,61,61,0,1032,0
2290,321,907,21,30,0,1032,0
2291,321,908,31,40,0,1032,0
2292,321,909,41,50,0,1032,0
2293,321,910,51,60,0,1032,0
2294,321,910,61,61,0,1032,0
2295,323,907,21,30,0,1032,0
2296,323,908,31,40,0,1032,0
2297,323,909,41,50,0,1032,0
2298,323,910,51,60,0,1032,0
2299,323,910,61,61,0,1032,0
2300,325,907,21,30,0,1032,0
2301,325,908,31,40,0,1032,0
2302,325,909,41,50,0,1032,0
2303,325,910,51,60,0,1032,0
2304,325,910,61,61,0,1032,0
2305,327,907,21,30,0,1032,0
2306,327,908,31,40,0,1032,0
2307,327,909,41,50,0,1032,0
2308,327,910,51,60,0,1032,0
2309,327,910,61,61,0,1032,0
2310,329,907,21,30,0,1032,0
2311,329,908,31,40,0,1032,0
2312,329,909,41,50,0,1032,0
2313,329,910,51,60,0,1032,0
2314,329,910,61,61,0,1032,0
2315,331,907,21,30,0,1032,0
2316,331,908,31,40,0,1032,0
2317,331,909,41,50,0,1032,0
2318,331,910,51,60,0,1032,0
2319,331,910,61,61,0,1032,0
2320,344,929,31,40,0,1064,0
2321,344,930,41,50,0,1064,0
2322,344,931,51,60,0,1066,0
